"","X","median_income","GEO_ID","index","percent_white","percent_in_labor_force","percent_no_available_car","percent_public_trans_commute","life_expectancy","se.e.0..","tree_density","percent_not_alive","avg_tree_diam"
"134",133,29426,36005022701,"Census Tract 227.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:022701",11.8303194186243,49.6535406455974,25.6379922257901,24.6239648470509,80.2,3.1374,"High","Low","Low"
"135",134,23500,36005022702,"Census Tract 227.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:022702",13.4680134680135,49.4276094276094,25.2525252525252,27.8114478114478,NA,NA,"Medium","High","Low"
"136",135,45069,36005022800,"Census Tract 228, Bronx County, New York: Summary level: 140, state:36> county:005> tract:022800",26.1755737441823,54.9670999839512,22.1954742416948,28.2137698603755,78.6,1.3822,"High","High","Low"
"137",136,24115,36005022901,"Census Tract 229.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:022901",18.6602011494253,45.9770114942529,21.3900862068966,23.4015804597701,76.8,1.7242,"High","High","Low"
"138",137,24142,36005022902,"Census Tract 229.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:022902",12.4040165386887,49.8818665091554,18.0153573538098,25.3396337861784,76.2,3.3516,"High","High","Low"
"139",138,43929,36005023000,"Census Tract 230, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023000",37.6424715056989,50.2999400119976,20.5158968206359,26.9046190761848,78.8,1.6982,"Low","Low","Medium"
"140",139,24250,36005023100,"Census Tract 231, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023100",16.5621079046424,38.9585947302384,15.6210790464241,24.3412797992472,76.8,2.3221,"Medium","High","Low"
"141",140,44318,36005023200,"Census Tract 232, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023200",34.0236686390532,53.2914201183432,13.3505917159763,21.0798816568047,82.4,2.8461,"Medium","High","Medium"
"142",141,26250,36005023301,"Census Tract 233.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023301",7.5068870523416,48.5078053259871,25.8723599632691,24.9770431588613,75.6,1.964,"High","Low","Low"
"143",142,22566,36005023302,"Census Tract 233.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023302",11.759822910902,41.1178749308246,26.3143331488655,24.6264526840066,81.6,3.9854,"High","High","Low"
"144",143,21582,36005023502,"Census Tract 235.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023502",15.0446238844029,45.8988525286868,21.483212919677,28.0705482362941,81.3,2.1357,"High","Medium","Low"
"145",144,40903,36005023600,"Census Tract 236, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023600",38.1098901098901,50.5934065934066,15.4725274725275,25.5824175824176,77.4,1.5865,"High","Medium","Medium"
"146",145,32500,36005023702,"Census Tract 237.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023702",5.18092105263158,52.3848684210526,31.4144736842105,34.2105263157895,69.4,3.3019,"Medium","High","Low"
"147",146,27128,36005023703,"Census Tract 237.03, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023703",13.4224172317511,47.4072596729158,29.7766254487435,27.2636617471081,75.2,2.5669,"High","High","Low"
"148",147,20918,36005023704,"Census Tract 237.04, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023704",6.59133709981168,46.5698143664245,30.4008609093355,24.6973365617433,76.8,2.6032,"High","High","Low"
"149",148,20985,36005023900,"Census Tract 239, Bronx County, New York: Summary level: 140, state:36> county:005> tract:023900",8.27094904612412,44.2163728567979,27.4209128229896,25.7667230137648,81.7,3.3188,"High","Medium","Low"
"150",149,34705,36005024000,"Census Tract 240, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024000",16.8559172344184,55.2106989654302,10.1185970224577,28.6903860711582,75.6,1.943,"Low","Low","Medium"
"151",150,23856,36005024100,"Census Tract 241, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024100",8.12776723592663,47.011385199241,24.4307400379507,24.4781783681214,78,2.574,"High","Medium","Low"
"152",151,19669,36005024300,"Census Tract 243, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024300",8.61169102296451,39.526791927627,21.6423103688239,19.5024356297843,75.6,1.3909,"Medium","High","Low"
"153",152,59063,36005024400,"Census Tract 244, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024400",43.9043512348099,51.7444139553116,6.58565268522148,18.1889455115641,81.8,2.9441,"Medium","Medium","Low"
"154",153,24864,36005024501,"Census Tract 245.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024501",10.8872530027121,44.1301820999613,21.077101898489,24.8159628051143,75.6,2.191,"High","High","Low"
"155",154,25605,36005024502,"Census Tract 245.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024502",13.8988670903565,47.7203647416413,28.6266924564797,24.2332135949157,79,3.1665,"High","Medium","Low"
"156",155,63516,36005024600,"Census Tract 246, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024600",48.8529014844804,56.7251461988304,9.26675663517769,21.0526315789474,84.8,2.73,"High","Medium","Medium"
"157",156,52279,36005024800,"Census Tract 248, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024800",59.3027044639948,52.4275008145976,15.6402737047898,21.8637992831541,78.4,1.5819,"Medium","High","High"
"158",157,NA,36005024900,"Census Tract 249, Bronx County, New York: Summary level: 140, state:36> county:005> tract:024900",NA,NA,NA,NA,NA,NA,"Low","Medium","Medium"
"159",158,54726,36005025000,"Census Tract 250, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025000",66.5039429215171,44.3860307923395,6.3837776943297,14.8704468644386,82.7,2.5333,"Medium","Medium","High"
"160",159,28615,36005025100,"Census Tract 251, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025100",13.8177940280317,46.9987812309567,22.3948811700183,29.448507007922,78.8,3.3435,"High","High","Low"
"161",160,60625,36005025200,"Census Tract 252, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025200",49.888558692422,50.8915304606241,10.5869242199108,17.9791976225854,80.1,1.8636,"High","Low","Low"
"162",161,30957,36005025300,"Census Tract 253, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025300",9.12298387096774,50.1008064516129,28.4442204301075,28.2762096774194,79.4,3.1427,"High","High","Low"
"163",162,50238,36005025400,"Census Tract 254, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025400",66.5,42.6818181818182,11.1363636363636,13.8181818181818,78.7,0.876,"High","Medium","Medium"
"164",163,19458,36005025500,"Census Tract 255, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025500",10.3506979911474,51.123595505618,31.5798433775962,28.29417773238,75.6,1.6364,"Medium","Medium","Low"
"165",164,37236,36005025600,"Census Tract 256, Bronx County, New York: Summary level: 140, state:36> county:005> tract:025600",34.789732386674,54.0688148552703,9.39377389404697,18.405243036592,79.8,3.4547,"Medium","Low","High"
"166",165,73688,36005026100,"Census Tract 261, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026100",11.9509703779367,54.902962206333,17.926455566905,30.5413687436159,79.5,2.4094,"Low","High","Low"
"167",166,32663,36005026300,"Census Tract 263, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026300",14.3122676579926,47.2583643122677,29.0737298636927,27.3853779429988,72.4,1.207,"Medium","Medium","Low"
"168",167,72019,36005026400,"Census Tract 264, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026400",40.4142416980486,56.282095172886,9.97945908935296,16.5354330708661,81.8,1.8091,"Medium","Medium","High"
"169",168,31147,36005026500,"Census Tract 265, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026500",15.4515622770723,52.0331002996148,27.0652018832929,29.0198316450278,78.3,2.2895,"High","Medium","Medium"
"170",169,52450,36005026601,"Census Tract 266.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026601",56.7051070840198,51.004942339374,14.2009884678748,25.6013179571664,79.7,1.5315,"High","High","Low"
"171",170,40755,36005026602,"Census Tract 266.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026602",55.2435430750563,46.8192061015774,13.4685387415497,21.7542035014734,83.6,2.275,"Medium","Medium","Low"
"172",171,39432,36005026702,"Census Tract 267.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026702",12.0457209847597,54.2350527549824,25.820633059789,25.6301289566237,80.7,2.7301,"High","High","Medium"
"173",172,33365,36005026900,"Census Tract 269, Bronx County, New York: Summary level: 140, state:36> county:005> tract:026900",14.8368720870016,54.324184360435,29.3889176592439,29.8291040911445,72.6,1.9594,"Low","Medium","Medium"
"174",173,42093,36005027300,"Census Tract 273, Bronx County, New York: Summary level: 140, state:36> county:005> tract:027300",13.9652409712807,52.1262171823,25.3050659435474,29.0028349562431,85.1,3.2438,"Medium","Medium","Medium"
"175",174,80673,36005027401,"Census Tract 274.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:027401",92.0891608391608,54.8295454545455,4.30506993006993,15.5812937062937,79.3,2.4426,"Low","Low","High"
"176",175,71849,36005027402,"Census Tract 274.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:027402",86.616812790098,48.5817431665807,4.64156781846313,9.92779783393502,82.5,1.673,"Low","Low","High"
"177",176,33095,36005027700,"Census Tract 277, Bronx County, New York: Summary level: 140, state:36> county:005> tract:027700",13.0346232179226,47.5729803122879,27.5967413441955,25.4921928038018,76.3,1.3814,"Medium","High","Medium"
"178",177,55573,36005027900,"Census Tract 279, Bronx County, New York: Summary level: 140, state:36> county:005> tract:027900",35.394331032457,58.3051843148774,26.2299897194889,34.865619033632,79.7,1.2148,"High","Low","Medium"
"179",178,61886,36005028100,"Census Tract 281, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028100",45.4202315047811,51.1071967790639,11.5249119275289,23.0246602918973,78.7,1.2896,"High","Medium","High"
"180",179,24759,36005028300,"Census Tract 283, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028300",17.5964391691395,42.4035608308605,20.3560830860534,17.566765578635,76.8,2.0552,"Low","Medium","Low"
"181",180,61563,36005028600,"Census Tract 286, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028600",73.2919254658385,47.5155279503106,5.43478260869565,13.1987577639752,80.4,1.8001,"High","Medium","Low"
"182",181,51692,36005028700,"Census Tract 287, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028700",43.1880524230418,44.2852788783907,13.5324596159707,21.8226150563852,82.4,2.3623,"High","Low","Medium"
"183",182,91125,36005028800,"Census Tract 288, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028800",69.8327190246669,50.0425290615254,5.33030904451375,13.4958888573859,85.7,2.8079,"High","Medium","High"
"184",183,47361,36005028900,"Census Tract 289, Bronx County, New York: Summary level: 140, state:36> county:005> tract:028900",39.3203883495146,55.3398058252427,18.7471104946833,25.7050392972723,79.8,1.3146,"High","Low","Low"
"185",184,102045,36005029301,"Census Tract 293.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:029301",76.9230769230769,49.270990447461,2.76520864756159,17.9989944695827,79.1,1.4648,"Low","Medium","Medium"
"186",185,94695,36005029302,"Census Tract 293.02, Bronx County, New York: Summary level: 140, state:36> county:005> tract:029302",78.1847418259782,51.009469358585,7.1645524388065,17.4557798820797,83,1.2842,"Low","High","Medium"
"187",186,100750,36005029500,"Census Tract 295, Bronx County, New York: Summary level: 140, state:36> county:005> tract:029500",63.2592592592593,59.3862433862434,14.4761904761905,33.2063492063492,83.4,2.025,"Medium","Medium","Medium"
"188",187,49013,36005029600,"Census Tract 296, Bronx County, New York: Summary level: 140, state:36> county:005> tract:029600",39.578313253012,53.7349397590362,18.5542168674699,15.1807228915663,81.2,1.4036,"Low","Low","High"
"189",188,93452,36005029700,"Census Tract 297, Bronx County, New York: Summary level: 140, state:36> county:005> tract:029700",71.1923179514537,50.5734862630035,8.72232595358762,19.4185116030942,75.3,1.2498,"Medium","High","Medium"
"190",189,51806,36005030000,"Census Tract 300, Bronx County, New York: Summary level: 140, state:36> county:005> tract:030000",47.2849508705396,54.3526978107223,6.1713497672815,19.5483537321152,79.8,1.5581,"Low","High","High"
"191",190,51536,36005030200,"Census Tract 302, Bronx County, New York: Summary level: 140, state:36> county:005> tract:030200",11.3250754658062,52.0141563443323,9.79494118871656,22.785468928906,88.6,3.2369,"Low","Medium","Medium"
"192",191,80846,36005030701,"Census Tract 307.01, Bronx County, New York: Summary level: 140, state:36> county:005> tract:030701",78.4870426829268,50.1905487804878,7.6219512195122,17.016006097561,81.9,1.3736,"Low","Low","Medium"
"193",192,87238,36005030900,"Census Tract 309, Bronx County, New York: Summary level: 140, state:36> county:005> tract:030900",83.1622176591376,35.3439425051335,3.95277207392197,13.5523613963039,77.9,1.0395,"Low","High","High"
"194",193,80724,36005031000,"Census Tract 310, Bronx County, New York: Summary level: 140, state:36> county:005> tract:031000",50.5442596015609,40.5216676935716,3.59416718011912,8.97514890121175,75,1.0896,"High","Medium","High"
"195",194,62275,36005031200,"Census Tract 312, Bronx County, New York: Summary level: 140, state:36> county:005> tract:031200",51.4640198511166,52.7047146401985,3.67245657568238,15.1861042183623,83,2.5995,"High","Medium","High"
"196",195,83393,36005031400,"Census Tract 314, Bronx County, New York: Summary level: 140, state:36> county:005> tract:031400",59.0869565217391,52.9565217391304,6.65217391304348,19.6086956521739,79.3,1.4152,"Medium","High","High"
"197",196,70759,36005031600,"Census Tract 316, Bronx County, New York: Summary level: 140, state:36> county:005> tract:031600",38.8036809815951,51.3292433537832,5.16359918200409,15.1840490797546,82.7,2.5753,"Medium","High","High"
"198",197,55739,36005031800,"Census Tract 318, Bronx County, New York: Summary level: 140, state:36> county:005> tract:031800",54.9289520426288,43.6500888099467,6.17229129662522,20.6039076376554,79.9,1.6249,"High","High","High"
"199",198,87483,36005032300,"Census Tract 323, Bronx County, New York: Summary level: 140, state:36> county:005> tract:032300",78.3242655059848,58.9336235038085,6.55059847660501,23.0250272034821,81.6,1.8449,"Low","High","Medium"
